ID_Producto,Nombre,Categoría,Subcategoría,Marca,Precio_MXN,Stock,Calificación
PROD-00265,Bloques BrandF Modelo 43,Juguetes,Bloques,BrandF,470.76,35,3.9
PROD-00266,Juegos de Mesa BrandF Modelo 35,Juguetes,Juegos de Mesa,BrandF,1155.15,64,4.8
PROD-00267,Ciclismo Essentials Modelo 17,Deportes,Ciclismo,Essentials,964.48,220,3.1
PROD-00268,Teléfonos BrandD Modelo 60,Electrónica,Teléfonos,BrandD,1317.95,288,4.4
PROD-00269,Gimnasio BrandC Modelo 34,Deportes,Gimnasio,BrandC,1401.94,20,3.8
PROD-00270,Camisas BrandB Modelo 15,Ropa y Calzado,Camisas,BrandB,241.88,227,3.4
PROD-00271,Ficción Essentials Modelo 73,Libros,Ficción,Essentials,1018.6,87,3.3
PROD-00272,Zapatos BrandF Modelo 41,Ropa y Calzado,Zapatos,BrandF,558.43,2,3.4
PROD-00273,Running BrandF Modelo 10,Deportes,Running,BrandF,963.36,230,3.9
PROD-00274,Accesorios BrandA Modelo 28,Electrónica,Accesorios,BrandA,1422.8,174,3.4
PROD-00275,Chaqueta BrandB Modelo 58,Ropa y Calzado,Chaqueta,BrandB,1113.11,283,3.9
PROD-00276,Zapatos BrandE Modelo 59,Ropa y Calzado,Zapatos,BrandE,1467.95,71,4.9
PROD-00277,Chaqueta BrandA Modelo 56,Ropa y Calzado,Chaqueta,BrandA,463.73,27,3.6
PROD-00278,Limpieza Essentials Modelo 97,Automotriz,Limpieza,Essentials,47.2,119,3.0
PROD-00279,Electrodomésticos BrandF Modelo 66,Hogar y Cocina,Electrodomésticos,BrandF,284.65,142,4.0
PROD-00280,Radiocontrol EcoLine Modelo 49,Juguetes,Radiocontrol,EcoLine,1250.1,87,4.6
PROD-00281,Zapatos BrandF Modelo 19,Ropa y Calzado,Zapatos,BrandF,836.81,56,4.1
PROD-00282,Pantalones BrandD Modelo 99,Ropa y Calzado,Pantalones,BrandD,334.84,144,3.2
PROD-00283,Herramientas Essentials Modelo 94,Automotriz,Herramientas,Essentials,232.45,133,3.1
PROD-00284,No Ficción BrandF Modelo 28,Libros,No Ficción,BrandF,483.29,301,4.3
PROD-00285,Juegos de Mesa BrandA Modelo 87,Juguetes,Juegos de Mesa,BrandA,912.43,245,4.8
PROD-00286,Ficción BrandC Modelo 43,Libros,Ficción,BrandC,392.12,162,3.2
PROD-00287,Audio Essentials Modelo 54,Electrónica,Audio,Essentials,1219.31,227,3.4
PROD-00288,Skincare Essentials Modelo 91,Belleza y Cuidado Personal,Skincare,Essentials,183.73,307,3.8
PROD-00289,Laptops PremiumCorp Modelo 49,Electrónica,Laptops,PremiumCorp,1461.37,144,3.5
PROD-00290,Camisas BrandA Modelo 61,Ropa y Calzado,Camisas,BrandA,1491.25,234,4.0
PROD-00291,Cabello BrandC Modelo 22,Belleza y Cuidado Personal,Cabello,BrandC,1140.39,334,4.6
PROD-00292,Bloques BrandA Modelo 90,Juguetes,Bloques,BrandA,383.02,83,3.4
PROD-00293,Bloques Essentials Modelo 73,Juguetes,Bloques,Essentials,967.36,345,3.5
PROD-00294,Accesorios BrandF Modelo 28,Electrónica,Accesorios,BrandF,624.0,142,4.2
PROD-00295,Muebles BrandF Modelo 47,Hogar y Cocina,Muebles,BrandF,349.2,174,4.2
PROD-00296,Muñecas BrandD Modelo 30,Juguetes,Muñecas,BrandD,939.09,146,4.8
PROD-00297,Maquillaje BrandA Modelo 47,Belleza y Cuidado Personal,Maquillaje,BrandA,1166.35,16,3.7
PROD-00298,Electrodomésticos PremiumCorp Modelo 12,Hogar y Cocina,Electrodomésticos,PremiumCorp,28.38,254,3.8
PROD-00299,Muebles BrandA Modelo 43,Hogar y Cocina,Muebles,BrandA,982.39,28,3.8
PROD-00300,Decoración BrandF Modelo 24,Hogar y Cocina,Decoración,BrandF,190.38,283,3.1
PROD-00301,Camping BrandF Modelo 83,Deportes,Camping,BrandF,834.59,143,4.5
PROD-00302,Utensilios Essentials Modelo 23,Hogar y Cocina,Utensilios,Essentials,1015.84,147,3.7
PROD-00303,Laptops BrandA Modelo 70,Electrónica,Laptops,BrandA,32.21,62,3.7
PROD-00304,Accesorios Auto Essentials Modelo 34,Automotriz,Accesorios Auto,Essentials,823.0,11,4.7
PROD-00305,Audio BrandF Modelo 75,Electrónica,Audio,BrandF,27.63,22,3.2
PROD-00306,Juegos de Mesa BrandB Modelo 58,Juguetes,Juegos de Mesa,BrandB,748.62,48,4.4
PROD-00307,Perfumes BrandF Modelo 48,Belleza y Cuidado Personal,Perfumes,BrandF,590.42,251,4.0
PROD-00308,Decoración BrandB Modelo 26,Hogar y Cocina,Decoración,BrandB,409.88,315,3.9
PROD-00309,Maquillaje PremiumCorp Modelo 75,Belleza y Cuidado Personal,Maquillaje,PremiumCorp,1410.85,40,4.3
PROD-00310,Camisas EcoLine Modelo 35,Ropa y Calzado,Camisas,EcoLine,80.39,50,3.8
PROD-00311,Herramientas PremiumCorp Modelo 57,Automotriz,Herramientas,PremiumCorp,749.73,146,4.5
PROD-00312,Zapatos PremiumCorp Modelo 78,Ropa y Calzado,Zapatos,PremiumCorp,688.86,204,4.3
PROD-00313,Bloques BrandA Modelo 93,Juguetes,Bloques,BrandA,370.88,242,3.3
PROD-00314,Accesorios Auto Essentials Modelo 28,Automotriz,Accesorios Auto,Essentials,705.01,93,4.9
PROD-00315,Ficción BrandF Modelo 42,Libros,Ficción,BrandF,304.68,198,4.6
PROD-00316,Chaqueta BrandE Modelo 32,Ropa y Calzado,Chaqueta,BrandE,1393.03,254,5.0
PROD-00317,Juegos de Mesa BrandC Modelo 63,Juguetes,Juegos de Mesa,BrandC,278.15,283,4.2
PROD-00318,Teléfonos BrandC Modelo 33,Electrónica,Teléfonos,BrandC,1305.9,221,4.8
PROD-00319,No Ficción EcoLine Modelo 59,Libros,No Ficción,EcoLine,1311.69,143,4.9
PROD-00320,Muebles EcoLine Modelo 80,Hogar y Cocina,Muebles,EcoLine,958.28,258,4.3
PROD-00321,Running BrandA Modelo 91,Deportes,Running,BrandA,1396.35,282,4.0
PROD-00322,Laptops BrandC Modelo 68,Electrónica,Laptops,BrandC,1083.45,207,4.0
PROD-00323,Audio Essentials Modelo 82,Electrónica,Audio,Essentials,1058.01,108,4.4
PROD-00324,Muñecas PremiumCorp Modelo 70,Juguetes,Muñecas,PremiumCorp,531.17,232,3.5
PROD-00325,Chaqueta BrandB Modelo 15,Ropa y Calzado,Chaqueta,BrandB,1049.78,20,4.6
PROD-00326,Laptops BrandB Modelo 10,Electrónica,Laptops,BrandB,965.54,168,4.1
PROD-00327,Running BrandF Modelo 74,Deportes,Running,BrandF,643.83,86,3.4
PROD-00328,Bloques BrandE Modelo 75,Juguetes,Bloques,BrandE,1300.48,130,3.8
PROD-00329,Maquillaje BrandD Modelo 94,Belleza y Cuidado Personal,Maquillaje,BrandD,618.59,171,5.0
PROD-00330,Maquillaje PremiumCorp Modelo 32,Belleza y Cuidado Personal,Maquillaje,PremiumCorp,286.62,182,3.5
PROD-00331,Zapatos PremiumCorp Modelo 68,Ropa y Calzado,Zapatos,PremiumCorp,645.23,183,4.8
PROD-00332,Maquillaje BrandC Modelo 47,Belleza y Cuidado Personal,Maquillaje,BrandC,428.32,177,4.8
PROD-00333,Juegos de Mesa BrandF Modelo 56,Juguetes,Juegos de Mesa,BrandF,1269.68,330,3.1
PROD-00334,Chaqueta BrandC Modelo 19,Ropa y Calzado,Chaqueta,BrandC,1015.39,296,3.8
PROD-00335,Zapatos BrandE Modelo 27,Ropa y Calzado,Zapatos,BrandE,1005.85,182,3.8
PROD-00336,No Ficción BrandD Modelo 92,Libros,No Ficción,BrandD,967.96,148,4.9
PROD-00337,Decoración BrandA Modelo 12,Hogar y Cocina,Decoración,BrandA,1111.32,256,3.6
PROD-00338,Skincare BrandE Modelo 26,Belleza y Cuidado Personal,Skincare,BrandE,1225.63,50,4.2
PROD-00339,Pantalones BrandE Modelo 99,Ropa y Calzado,Pantalones,BrandE,1080.26,268,3.2
PROD-00340,Decoración PremiumCorp Modelo 66,Hogar y Cocina,Decoración,PremiumCorp,1210.18,116,3.9
PROD-00341,Biografías BrandD Modelo 64,Libros,Biografías,BrandD,1131.46,64,3.6
PROD-00342,Juegos de Mesa BrandF Modelo 25,Juguetes,Juegos de Mesa,BrandF,708.05,89,3.9
PROD-00343,Utensilios BrandE Modelo 43,Hogar y Cocina,Utensilios,BrandE,681.54,108,4.5
PROD-00344,Camisas Essentials Modelo 13,Ropa y Calzado,Camisas,Essentials,1490.82,151,4.8
PROD-00345,Herramientas BrandB Modelo 11,Automotriz,Herramientas,BrandB,970.63,245,4.3
PROD-00346,Zapatos EcoLine Modelo 84,Ropa y Calzado,Zapatos,EcoLine,188.63,279,3.2
PROD-00347,Perfumes PremiumCorp Modelo 61,Belleza y Cuidado Personal,Perfumes,PremiumCorp,897.53,41,4.9
PROD-00348,Cabello EcoLine Modelo 30,Belleza y Cuidado Personal,Cabello,EcoLine,828.04,239,4.8
PROD-00349,Ficción BrandA Modelo 71,Libros,Ficción,BrandA,1486.88,155,3.5
PROD-00350,Ciclismo BrandE Modelo 88,Deportes,Ciclismo,BrandE,349.81,194,4.5
PROD-00351,Herramientas BrandF Modelo 19,Automotriz,Herramientas,BrandF,1027.14,168,3.1
PROD-00352,Camping BrandE Modelo 24,Deportes,Camping,BrandE,1226.11,149,4.9
PROD-00353,Juegos de Mesa BrandE Modelo 37,Juguetes,Juegos de Mesa,BrandE,427.56,41,3.7
PROD-00354,Maquillaje BrandE Modelo 91,Belleza y Cuidado Personal,Maquillaje,BrandE,717.69,325,4.1
PROD-00355,Teléfonos EcoLine Modelo 60,Electrónica,Teléfonos,EcoLine,73.31,298,3.8
PROD-00356,Electrodomésticos BrandA Modelo 38,Hogar y Cocina,Electrodomésticos,BrandA,1213.76,325,3.1
PROD-00357,Zapatos BrandA Modelo 97,Ropa y Calzado,Zapatos,BrandA,830.21,136,3.9
PROD-00358,Running BrandE Modelo 50,Deportes,Running,BrandE,281.05,86,4.4
PROD-00359,Accesorios BrandE Modelo 46,Electrónica,Accesorios,BrandE,1110.2,139,4.1
PROD-00360,Accesorios Auto BrandC Modelo 14,Automotriz,Accesorios Auto,BrandC,1100.88,300,3.8
PROD-00361,Electrodomésticos BrandA Modelo 83,Hogar y Cocina,Electrodomésticos,BrandA,1051.73,201,3.2
PROD-00362,Audio BrandD Modelo 26,Electrónica,Audio,BrandD,122.14,295,4.3
PROD-00363,Limpieza EcoLine Modelo 42,Automotriz,Limpieza,EcoLine,175.67,319,4.1
PROD-00364,Camisas PremiumCorp Modelo 68,Ropa y Calzado,Camisas,PremiumCorp,1374.86,2,3.8
PROD-00365,Camping BrandB Modelo 86,Deportes,Camping,BrandB,309.06,249,4.1
PROD-00366,Ficción BrandB Modelo 49,Libros,Ficción,BrandB,812.06,257,4.6
PROD-00367,Cabello BrandB Modelo 62,Belleza y Cuidado Personal,Cabello,BrandB,1326.3,299,3.5
PROD-00368,Audio PremiumCorp Modelo 73,Electrónica,Audio,PremiumCorp,859.04,333,4.6
PROD-00369,Chaqueta BrandE Modelo 75,Ropa y Calzado,Chaqueta,BrandE,1131.19,101,4.8
PROD-00370,Muebles BrandA Modelo 98,Hogar y Cocina,Muebles,BrandA,1173.25,100,4.6
PROD-00371,Electrodomésticos Essentials Modelo 13,Hogar y Cocina,Electrodomésticos,Essentials,584.25,211,4.4
PROD-00372,Cabello BrandC Modelo 68,Belleza y Cuidado Personal,Cabello,BrandC,1498.66,215,3.3
PROD-00373,Maquillaje BrandB Modelo 74,Belleza y Cuidado Personal,Maquillaje,BrandB,457.26,46,3.3
PROD-00374,Chaqueta BrandB Modelo 59,Ropa y Calzado,Chaqueta,BrandB,1218.01,26,3.9
PROD-00375,Zapatos PremiumCorp Modelo 65,Ropa y Calzado,Zapatos,PremiumCorp,1384.93,329,4.4
PROD-00376,Laptops Essentials Modelo 42,Electrónica,Laptops,Essentials,448.44,139,3.2
PROD-00377,Ficción BrandE Modelo 85,Libros,Ficción,BrandE,319.72,152,4.4
PROD-00378,Utensilios BrandB Modelo 80,Hogar y Cocina,Utensilios,BrandB,166.75,123,4.8
PROD-00379,Accesorios BrandF Modelo 70,Electrónica,Accesorios,BrandF,1176.7,296,4.7
PROD-00380,Juegos de Mesa BrandC Modelo 22,Juguetes,Juegos de Mesa,BrandC,536.46,222,3.2
PROD-00381,Biografías BrandC Modelo 67,Libros,Biografías,BrandC,959.0,262,3.8
PROD-00382,Radiocontrol PremiumCorp Modelo 44,Juguetes,Radiocontrol,PremiumCorp,319.64,88,3.1
PROD-00383,Skincare PremiumCorp Modelo 72,Belleza y Cuidado Personal,Skincare,PremiumCorp,208.86,279,4.6
PROD-00384,Electrodomésticos BrandA Modelo 79,Hogar y Cocina,Electrodomésticos,BrandA,385.96,305,4.1
PROD-00385,Chaqueta BrandB Modelo 29,Ropa y Calzado,Chaqueta,BrandB,250.83,242,4.8
PROD-00386,Ficción BrandB Modelo 70,Libros,Ficción,BrandB,806.61,106,3.8
PROD-00387,Skincare Essentials Modelo 93,Belleza y Cuidado Personal,Skincare,Essentials,1187.16,177,3.4
PROD-00388,Audio Essentials Modelo 43,Electrónica,Audio,Essentials,1125.42,177,3.5
PROD-00389,Ciclismo BrandA Modelo 37,Deportes,Ciclismo,BrandA,790.05,316,4.9
PROD-00390,Biografías EcoLine Modelo 65,Libros,Biografías,EcoLine,309.67,325,4.7
PROD-00391,Muñecas Essentials Modelo 59,Juguetes,Muñecas,Essentials,591.3,322,3.6
PROD-00392,Muñecas EcoLine Modelo 90,Juguetes,Muñecas,EcoLine,649.69,299,4.5
PROD-00393,Pantalones BrandC Modelo 70,Ropa y Calzado,Pantalones,BrandC,1387.49,195,3.6
PROD-00394,Cabello BrandD Modelo 25,Belleza y Cuidado Personal,Cabello,BrandD,1044.77,348,3.1
PROD-00395,Ciclismo BrandC Modelo 11,Deportes,Ciclismo,BrandC,1423.87,63,3.5
PROD-00396,Biografías BrandB Modelo 58,Libros,Biografías,BrandB,590.98,57,4.5
PROD-00397,Chaqueta EcoLine Modelo 83,Ropa y Calzado,Chaqueta,EcoLine,715.13,141,3.9
PROD-00398,Accesorios Auto Essentials Modelo 72,Automotriz,Accesorios Auto,Essentials,621.55,283,3.9
PROD-00399,Radiocontrol PremiumCorp Modelo 24,Juguetes,Radiocontrol,PremiumCorp,773.99,274,3.3
PROD-00400,No Ficción BrandE Modelo 48,Libros,No Ficción,BrandE,1164.87,254,3.7
PROD-00401,Audio PremiumCorp Modelo 15,Electrónica,Audio,PremiumCorp,722.29,252,3.6
PROD-00402,Limpieza Essentials Modelo 52,Automotriz,Limpieza,Essentials,365.1,252,3.2
PROD-00403,Ficción BrandF Modelo 62,Libros,Ficción,BrandF,347.77,132,3.0
PROD-00404,Maquillaje BrandB Modelo 74,Belleza y Cuidado Personal,Maquillaje,BrandB,228.53,228,4.4
PROD-00405,Decoración PremiumCorp Modelo 66,Hogar y Cocina,Decoración,PremiumCorp,250.79,303,3.2
PROD-00406,Zapatos BrandD Modelo 94,Ropa y Calzado,Zapatos,BrandD,758.35,334,3.0
PROD-00407,Ciencia BrandE Modelo 91,Libros,Ciencia,BrandE,353.77,297,4.1
PROD-00408,Running PremiumCorp Modelo 99,Deportes,Running,PremiumCorp,245.0,224,4.4
PROD-00409,Bloques Essentials Modelo 74,Juguetes,Bloques,Essentials,689.86,254,4.0
PROD-00410,Limpieza BrandD Modelo 56,Automotriz,Limpieza,BrandD,1369.66,152,4.6
PROD-00411,Radiocontrol BrandE Modelo 97,Juguetes,Radiocontrol,BrandE,1032.66,295,3.0
PROD-00412,Juegos de Mesa EcoLine Modelo 78,Juguetes,Juegos de Mesa,EcoLine,640.65,43,4.7
PROD-00413,Bloques BrandD Modelo 56,Juguetes,Bloques,BrandD,116.54,153,4.8
PROD-00414,Ciencia BrandB Modelo 79,Libros,Ciencia,BrandB,1402.12,170,3.4
PROD-00415,Camping EcoLine Modelo 97,Deportes,Camping,EcoLine,649.65,216,4.1
PROD-00416,Skincare BrandF Modelo 75,Belleza y Cuidado Personal,Skincare,BrandF,18.09,227,3.9
PROD-00417,Decoración BrandE Modelo 96,Hogar y Cocina,Decoración,BrandE,190.98,79,4.9
PROD-00418,Ciclismo Essentials Modelo 61,Deportes,Ciclismo,Essentials,1194.17,197,3.8
PROD-00419,Pantalones PremiumCorp Modelo 70,Ropa y Calzado,Pantalones,PremiumCorp,236.97,180,3.9
PROD-00420,Radiocontrol BrandC Modelo 13,Juguetes,Radiocontrol,BrandC,1038.63,141,4.3
PROD-00421,No Ficción EcoLine Modelo 65,Libros,No Ficción,EcoLine,412.82,312,4.0
PROD-00422,Skincare BrandD Modelo 83,Belleza y Cuidado Personal,Skincare,BrandD,325.75,302,3.9
PROD-00423,Accesorios BrandB Modelo 44,Electrónica,Accesorios,BrandB,1472.16,260,4.2
PROD-00424,Radiocontrol BrandB Modelo 96,Juguetes,Radiocontrol,BrandB,394.25,328,3.5
PROD-00425,Accesorios BrandC Modelo 20,Electrónica,Accesorios,BrandC,811.88,177,3.1
PROD-00426,Chaqueta BrandE Modelo 40,Ropa y Calzado,Chaqueta,BrandE,61.36,241,3.4
PROD-00427,Zapatos EcoLine Modelo 12,Ropa y Calzado,Zapatos,EcoLine,1466.52,5,4.8
PROD-00428,Electrodomésticos BrandC Modelo 98,Hogar y Cocina,Electrodomésticos,BrandC,517.87,137,4.8
PROD-00429,Pantalones BrandC Modelo 55,Ropa y Calzado,Pantalones,BrandC,356.71,129,4.5
PROD-00430,Ficción BrandB Modelo 64,Libros,Ficción,BrandB,870.53,329,4.2
PROD-00431,Maquillaje BrandD Modelo 38,Belleza y Cuidado Personal,Maquillaje,BrandD,1299.71,246,4.2
PROD-00432,Radiocontrol Essentials Modelo 60,Juguetes,Radiocontrol,Essentials,368.31,133,4.9
PROD-00433,Teléfonos BrandC Modelo 19,Electrónica,Teléfonos,BrandC,815.66,45,3.5
PROD-00434,Camisas BrandA Modelo 68,Ropa y Calzado,Camisas,BrandA,208.06,66,4.9
PROD-00435,Muñecas BrandA Modelo 76,Juguetes,Muñecas,BrandA,357.88,292,4.8
PROD-00436,Accesorios PremiumCorp Modelo 84,Electrónica,Accesorios,PremiumCorp,43.7,88,4.1
PROD-00437,Perfumes BrandC Modelo 70,Belleza y Cuidado Personal,Perfumes,BrandC,1453.1,187,3.0
PROD-00438,Camisas Essentials Modelo 65,Ropa y Calzado,Camisas,Essentials,770.27,280,3.2
PROD-00439,Accesorios BrandE Modelo 61,Electrónica,Accesorios,BrandE,424.95,169,3.0
PROD-00440,Zapatos BrandC Modelo 10,Ropa y Calzado,Zapatos,BrandC,283.11,247,4.1
PROD-00441,Zapatos BrandA Modelo 29,Ropa y Calzado,Zapatos,BrandA,497.94,297,4.3
PROD-00442,Cabello BrandA Modelo 76,Belleza y Cuidado Personal,Cabello,BrandA,853.94,307,3.5
PROD-00443,Electrodomésticos EcoLine Modelo 58,Hogar y Cocina,Electrodomésticos,EcoLine,1484.81,151,4.6
PROD-00444,Accesorios BrandF Modelo 82,Electrónica,Accesorios,BrandF,583.84,300,4.7
PROD-00445,Bloques PremiumCorp Modelo 61,Juguetes,Bloques,PremiumCorp,1153.0,55,4.0
PROD-00446,Zapatos BrandC Modelo 27,Ropa y Calzado,Zapatos,BrandC,636.53,113,3.9
PROD-00447,Biografías PremiumCorp Modelo 14,Libros,Biografías,PremiumCorp,323.56,296,3.8
PROD-00448,Muñecas Essentials Modelo 78,Juguetes,Muñecas,Essentials,219.3,92,3.6
PROD-00449,Juegos de Mesa BrandB Modelo 22,Juguetes,Juegos de Mesa,BrandB,1320.2,27,3.9
PROD-00450,Utensilios Essentials Modelo 29,Hogar y Cocina,Utensilios,Essentials,555.41,58,3.3
PROD-00451,Juegos de Mesa PremiumCorp Modelo 91,Juguetes,Juegos de Mesa,PremiumCorp,987.9,88,3.1
PROD-00452,Juegos de Mesa Essentials Modelo 51,Juguetes,Juegos de Mesa,Essentials,100.06,168,3.6
PROD-00453,Decoración BrandE Modelo 44,Hogar y Cocina,Decoración,BrandE,487.76,216,4.8
PROD-00454,Chaqueta BrandA Modelo 35,Ropa y Calzado,Chaqueta,BrandA,113.8,174,4.4
PROD-00455,Pantalones PremiumCorp Modelo 65,Ropa y Calzado,Pantalones,PremiumCorp,539.03,18,3.4
PROD-00456,Perfumes BrandA Modelo 66,Belleza y Cuidado Personal,Perfumes,BrandA,850.57,135,4.1
PROD-00457,Zapatos BrandF Modelo 93,Ropa y Calzado,Zapatos,BrandF,1213.69,100,3.6
PROD-00458,Teléfonos BrandA Modelo 88,Electrónica,Teléfonos,BrandA,1223.46,187,3.9
PROD-00459,Accesorios BrandA Modelo 76,Electrónica,Accesorios,BrandA,72.36,259,4.1
PROD-00460,Utensilios BrandE Modelo 38,Hogar y Cocina,Utensilios,BrandE,449.08,185,4.7
PROD-00461,Muñecas BrandF Modelo 62,Juguetes,Muñecas,BrandF,963.11,24,4.1
PROD-00462,Camping BrandE Modelo 24,Deportes,Camping,BrandE,1341.41,186,3.6
PROD-00463,Utensilios PremiumCorp Modelo 24,Hogar y Cocina,Utensilios,PremiumCorp,6.5,122,4.8
PROD-00464,Camisas BrandF Modelo 46,Ropa y Calzado,Camisas,BrandF,1121.43,189,3.2
PROD-00465,Gimnasio PremiumCorp Modelo 34,Deportes,Gimnasio,PremiumCorp,1092.34,178,3.3
PROD-00466,Maquillaje BrandC Modelo 30,Belleza y Cuidado Personal,Maquillaje,BrandC,1308.1,204,4.1
PROD-00467,Juegos de Mesa BrandD Modelo 49,Juguetes,Juegos de Mesa,BrandD,196.51,328,3.0
PROD-00468,Maquillaje BrandB Modelo 23,Belleza y Cuidado Personal,Maquillaje,BrandB,927.59,109,3.6
PROD-00469,Radiocontrol Essentials Modelo 82,Juguetes,Radiocontrol,Essentials,687.43,267,4.6
PROD-00470,Pantalones EcoLine Modelo 84,Ropa y Calzado,Pantalones,EcoLine,221.79,256,3.7
PROD-00471,Pantalones BrandD Modelo 92,Ropa y Calzado,Pantalones,BrandD,952.6,222,4.0
PROD-00472,Camping Essentials Modelo 77,Deportes,Camping,Essentials,1297.3,305,3.2
PROD-00473,Laptops Essentials Modelo 38,Electrónica,Laptops,Essentials,171.52,197,3.5
PROD-00474,Biografías BrandE Modelo 87,Libros,Biografías,BrandE,702.85,245,3.1
PROD-00475,Decoración EcoLine Modelo 31,Hogar y Cocina,Decoración,EcoLine,329.56,271,3.9
PROD-00476,Perfumes EcoLine Modelo 80,Belleza y Cuidado Personal,Perfumes,EcoLine,847.37,275,3.9
PROD-00477,Skincare Essentials Modelo 86,Belleza y Cuidado Personal,Skincare,Essentials,1310.2,167,4.2
PROD-00478,Laptops BrandE Modelo 43,Electrónica,Laptops,BrandE,556.82,222,4.2
PROD-00479,Biografías BrandB Modelo 88,Libros,Biografías,BrandB,950.82,43,4.3
PROD-00480,Accesorios Auto BrandF Modelo 13,Automotriz,Accesorios Auto,BrandF,35.44,171,3.2
PROD-00481,Teléfonos BrandB Modelo 49,Electrónica,Teléfonos,BrandB,886.65,271,4.5
PROD-00482,Muñecas BrandF Modelo 96,Juguetes,Muñecas,BrandF,831.79,195,3.7
PROD-00483,Decoración BrandF Modelo 14,Hogar y Cocina,Decoración,BrandF,1218.7,67,4.1
PROD-00484,Pantalones BrandA Modelo 42,Ropa y Calzado,Pantalones,BrandA,448.12,347,3.5
PROD-00485,Utensilios BrandC Modelo 43,Hogar y Cocina,Utensilios,BrandC,174.67,231,4.3
PROD-00486,Chaqueta Essentials Modelo 25,Ropa y Calzado,Chaqueta,Essentials,861.71,197,4.5
PROD-00487,Limpieza BrandB Modelo 10,Automotriz,Limpieza,BrandB,87.41,213,5.0
PROD-00488,Camisas PremiumCorp Modelo 95,Ropa y Calzado,Camisas,PremiumCorp,92.89,228,3.1
PROD-00489,No Ficción BrandC Modelo 63,Libros,No Ficción,BrandC,468.85,142,3.1
PROD-00490,Gimnasio Essentials Modelo 56,Deportes,Gimnasio,Essentials,16.79,191,3.3
PROD-00491,Accesorios BrandD Modelo 98,Electrónica,Accesorios,BrandD,809.88,66,3.6
PROD-00492,Gimnasio Essentials Modelo 95,Deportes,Gimnasio,Essentials,186.79,158,3.9
PROD-00493,Camping BrandC Modelo 16,Deportes,Camping,BrandC,691.69,198,3.1
PROD-00494,Gimnasio PremiumCorp Modelo 31,Deportes,Gimnasio,PremiumCorp,1315.59,93,4.5
PROD-00495,Maquillaje EcoLine Modelo 78,Belleza y Cuidado Personal,Maquillaje,EcoLine,123.61,91,3.7
PROD-00496,Utensilios BrandD Modelo 96,Hogar y Cocina,Utensilios,BrandD,183.76,143,4.6
PROD-00497,Teléfonos PremiumCorp Modelo 60,Electrónica,Teléfonos,PremiumCorp,1123.04,150,4.5
PROD-00498,Pantalones Essentials Modelo 14,Ropa y Calzado,Pantalones,Essentials,760.41,173,4.7
PROD-00499,Decoración PremiumCorp Modelo 91,Hogar y Cocina,Decoración,PremiumCorp,324.98,255,4.6
PROD-00500,Chaqueta EcoLine Modelo 72,Ropa y Calzado,Chaqueta,EcoLine,5.26,38,4.9
PROD-00501,Chaqueta PremiumCorp Modelo 64,Ropa y Calzado,Chaqueta,PremiumCorp,1109.4,172,3.1
PROD-00502,Limpieza Essentials Modelo 68,Automotriz,Limpieza,Essentials,1255.53,35,4.6
PROD-00503,Running BrandA Modelo 13,Deportes,Running,BrandA,758.67,91,4.9
PROD-00504,Radiocontrol BrandC Modelo 63,Juguetes,Radiocontrol,BrandC,797.64,332,4.6
PROD-00505,Limpieza BrandD Modelo 56,Automotriz,Limpieza,BrandD,427.14,36,3.7
PROD-00506,Herramientas PremiumCorp Modelo 44,Automotriz,Herramientas,PremiumCorp,807.14,136,5.0
PROD-00507,Chaqueta BrandC Modelo 21,Ropa y Calzado,Chaqueta,BrandC,1247.67,350,4.6
PROD-00508,Muñecas PremiumCorp Modelo 53,Juguetes,Muñecas,PremiumCorp,181.28,322,3.9
PROD-00509,Accesorios Auto Essentials Modelo 22,Automotriz,Accesorios Auto,Essentials,400.84,180,3.2
PROD-00510,Biografías Essentials Modelo 97,Libros,Biografías,Essentials,504.18,223,4.6
PROD-00511,Utensilios EcoLine Modelo 40,Hogar y Cocina,Utensilios,EcoLine,761.17,142,3.5
PROD-00512,Ciencia BrandC Modelo 67,Libros,Ciencia,BrandC,1143.22,64,4.4
PROD-00513,Chaqueta BrandF Modelo 25,Ropa y Calzado,Chaqueta,BrandF,151.27,165,4.7
PROD-00514,Teléfonos BrandC Modelo 39,Electrónica,Teléfonos,BrandC,190.73,203,4.3
PROD-00515,Ciencia BrandB Modelo 66,Libros,Ciencia,BrandB,686.11,79,4.7
PROD-00516,Ciclismo Essentials Modelo 83,Deportes,Ciclismo,Essentials,988.18,86,3.8
PROD-00517,Chaqueta BrandC Modelo 72,Ropa y Calzado,Chaqueta,BrandC,630.87,156,4.8
PROD-00518,Herramientas BrandA Modelo 62,Automotriz,Herramientas,BrandA,1177.73,261,3.7
PROD-00519,Accesorios BrandA Modelo 11,Electrónica,Accesorios,BrandA,1018.25,63,4.7
PROD-00520,Muebles BrandD Modelo 26,Hogar y Cocina,Muebles,BrandD,385.99,296,4.8
PROD-00521,Camisas BrandF Modelo 37,Ropa y Calzado,Camisas,BrandF,164.67,260,3.8
PROD-00522,Decoración BrandE Modelo 15,Hogar y Cocina,Decoración,BrandE,514.29,119,4.9
PROD-00523,No Ficción BrandE Modelo 17,Libros,No Ficción,BrandE,351.27,349,3.9
