ID_Producto,Nombre,Categoria,Precio_MXN,Stock
559,Super Silla 2439,Electrónica,4518.76,377
560,Ultra Camiseta 7431,Hogar,2767.24,209
561,Ultra Mochila 1047,Deportes,12678.98,357
562,Pro Reloj 6326,Ferretería,986.09,498
563,Pro Laptop 3553,Deportes,5477.2,170
564,Lite Mochila 6023,Ferretería,4620.69,187
565,Smart Mesa 6568,Juguetes,9987.37,387
566,Lite Mochila 3003,Deportes,6777.96,427
567,Ultra Mochila 6322,Hogar,1490.9,104
568,Mega Zapatos 7123,Juguetes,9930.92,281
569,Ultra Zapatos 2902,Alimentos,8850.79,379
570,Smart Mochila 1447,Ropa,2375.65,415
571,Mega Zapatos 6747,Hogar,5860.96,91
572,Max Camiseta 5070,Ferretería,2314.63,339
573,Max Mesa 8213,Deportes,12918.18,401
574,Ultra Cámara 2345,Libros,10138.66,272
575,Max Monitor 5221,Belleza,1658.12,469
576,Mega Silla 9654,Belleza,2569.73,432
577,Super Laptop 4623,Belleza,7630.55,466
578,Eco Mochila 9766,Belleza,7391.79,116
579,Max Laptop 1613,Ropa,13378.7,379
580,Eco TV 6913,Juguetes,14574.61,96
581,Smart Laptop 7404,Belleza,406.96,287
582,Max Mochila 2217,Deportes,1948.78,47
583,Pro Silla 1637,Belleza,10700.75,424
584,Eco Monitor 4054,Juguetes,13545.26,271
585,Max Camiseta 7766,Ropa,14614.97,110
586,Lite Monitor 3951,Libros,6422.74,159
587,Lite Laptop 5331,Ropa,10219.22,276
588,Mega Silla 7637,Ropa,14533.52,142
589,Smart Monitor 2795,Juguetes,11766.21,128
590,Pro Silla 3994,Juguetes,14157.42,344
591,Super Zapatos 3765,Electrónica,505.26,472
592,Ultra Cámara 9962,Electrónica,10733.73,374
593,Pro Cámara 4684,Electrónica,5409.89,319
594,Pro Camiseta 2402,Electrónica,14670.66,83
595,Pro Cámara 1712,Juguetes,13080.38,115
596,Ultra Reloj 4078,Hogar,14819.91,438
597,Eco Silla 5005,Ropa,2635.46,448
598,Lite Reloj 206,Libros,1978.46,443
599,Smart TV 8322,Alimentos,181.95,133
600,Ultra Zapatos 6936,Electrónica,8873.4,106
601,Pro Silla 7217,Ferretería,9331.75,22
602,Max Camiseta 3198,Hogar,11332.77,71
603,Max Laptop 6206,Electrónica,11224.27,224
604,Lite TV 5393,Electrónica,552.99,334
605,Smart Monitor 4266,Deportes,7036.61,71
606,Max Silla 8594,Ferretería,8022.76,35
607,Mega Silla 8048,Hogar,3323.16,368
608,Ultra TV 8102,Alimentos,10431.5,47
609,Ultra Zapatos 1376,Juguetes,1057.37,169
610,Smart Reloj 6174,Electrónica,13494.92,469
611,Max Mesa 6146,Libros,12162.91,108
612,Lite Mesa 5378,Juguetes,3932.12,416
613,Mega Mochila 6997,Ferretería,4299.31,193
614,Pro Cámara 8555,Ropa,4716.34,444
615,Pro TV 4442,Belleza,11722.31,457
616,Super Mochila 7698,Electrónica,2379.75,193
617,Lite TV 8640,Hogar,12268.28,408
618,Pro Laptop 2036,Electrónica,10855.29,196
619,Mega Zapatos 7711,Belleza,4439.01,263
620,Eco Zapatos 8580,Belleza,11761.1,348
621,Max Zapatos 4170,Ferretería,6146.27,42
622,Eco Mesa 5964,Libros,7873.0,235
623,Super Mochila 8543,Hogar,2990.75,343
624,Lite Silla 7877,Alimentos,12780.56,95
625,Mega Zapatos 3169,Juguetes,8722.24,231
626,Lite Silla 7589,Ropa,8504.62,420
627,Lite Silla 684,Hogar,4567.42,294
628,Smart TV 2208,Juguetes,2938.9,442
629,Super Monitor 6910,Ropa,7043.8,151
630,Smart Laptop 205,Hogar,13551.75,449
631,Mega Mochila 499,Hogar,8915.37,125
632,Mega Monitor 2250,Ferretería,2932.65,54
633,Eco Camiseta 9929,Electrónica,1828.91,425
634,Eco Cámara 7608,Deportes,6100.33,83
635,Pro Zapatos 3557,Ropa,7072.8,202
636,Mega Monitor 9361,Belleza,8768.45,36
637,Lite Silla 4703,Juguetes,9646.29,290
638,Eco Laptop 3464,Ferretería,1085.51,233
639,Smart Silla 2660,Hogar,14205.15,4
640,Max Camiseta 6695,Ropa,11951.34,480
641,Eco Silla 6923,Hogar,9222.04,22
642,Mega Camiseta 8289,Hogar,11343.81,452
643,Eco Laptop 7413,Ferretería,1831.44,287
644,Max Monitor 665,Hogar,9258.25,93
645,Super Mochila 9882,Belleza,3701.47,497
646,Eco Mesa 8535,Juguetes,8766.21,70
647,Super Mesa 7357,Belleza,2428.75,356
648,Pro Silla 6680,Deportes,10851.03,228
649,Ultra Silla 3579,Alimentos,14877.02,433
650,Smart Laptop 6083,Libros,14705.11,198
651,Smart Mochila 6716,Hogar,2532.27,202
652,Super Camiseta 1498,Ropa,7028.83,124
653,Eco Zapatos 5797,Belleza,9350.68,318
654,Max Mochila 9940,Libros,908.21,186
655,Mega Mochila 6352,Juguetes,2583.9,2
656,Smart Silla 8466,Libros,14839.57,402
657,Ultra TV 6435,Hogar,7502.36,479
658,Eco TV 8946,Libros,9443.44,210
659,Lite Cámara 4190,Ferretería,2233.84,36
660,Pro Monitor 2723,Ropa,571.79,313
661,Pro TV 4671,Hogar,12988.41,443
662,Mega Mochila 5941,Ferretería,6894.65,102
663,Pro Cámara 4582,Deportes,8106.95,103
664,Eco Laptop 8965,Juguetes,14305.56,196
665,Pro Zapatos 9751,Ropa,9317.3,208
666,Smart Zapatos 3942,Belleza,1904.44,176
667,Ultra Camiseta 3115,Juguetes,13900.95,473
668,Lite Monitor 2558,Ferretería,4942.75,416
669,Smart Mochila 1153,Libros,11738.76,132
670,Eco Silla 3198,Deportes,5752.7,417
671,Pro Laptop 9392,Hogar,1512.89,433
672,Super Reloj 8153,Libros,7910.73,113
673,Eco Cámara 6566,Belleza,11247.29,297
674,Pro Camiseta 1845,Juguetes,1875.24,26
675,Super Zapatos 3156,Ferretería,10777.83,188
676,Pro Camiseta 6683,Ferretería,1853.06,437
677,Super Cámara 5105,Deportes,13105.54,134
678,Pro TV 5094,Hogar,11412.85,149
679,Eco Camiseta 478,Libros,11637.19,397
680,Lite Laptop 9325,Hogar,5228.05,443
681,Max Zapatos 4737,Libros,113.37,471
682,Max Mochila 6140,Libros,1313.93,237
683,Super Mochila 7494,Belleza,14237.77,383
684,Max Monitor 1256,Belleza,8500.37,209
685,Super TV 4568,Libros,5510.27,207
686,Pro TV 5101,Belleza,12981.37,111
687,Pro Monitor 8865,Electrónica,7237.45,482
688,Pro Camiseta 839,Alimentos,3991.87,418
689,Pro Silla 3027,Deportes,12426.92,280
690,Pro Mochila 8627,Electrónica,7826.6,134
691,Smart Laptop 1785,Deportes,5019.44,390
692,Lite Silla 1850,Hogar,13724.72,430
693,Smart Monitor 7559,Deportes,6741.53,263
694,Pro Cámara 6732,Juguetes,8283.08,259
695,Pro TV 279,Electrónica,3534.44,230
696,Smart Zapatos 7684,Ferretería,214.27,182
697,Max TV 6501,Libros,219.23,8
698,Eco Mesa 1609,Alimentos,8934.77,10
699,Mega Mochila 9594,Juguetes,9095.45,118
700,Smart Camiseta 5671,Libros,8362.46,284
701,Smart Zapatos 6391,Hogar,1029.2,317
702,Lite Monitor 3887,Ferretería,2923.84,267
703,Smart Monitor 7628,Belleza,3322.88,247
704,Eco Monitor 5537,Deportes,7683.41,348
705,Mega Monitor 2192,Deportes,2344.21,431
706,Lite Cámara 5414,Juguetes,10562.36,491
707,Eco Cámara 6183,Hogar,12657.03,483
708,Smart Silla 5678,Belleza,5493.86,118
709,Lite Laptop 6287,Ropa,8600.09,479
710,Mega Silla 3254,Electrónica,6826.32,285
711,Lite Zapatos 7487,Alimentos,12728.65,399
712,Lite Monitor 6402,Libros,4768.94,342
713,Eco Mochila 7636,Hogar,12760.59,248
714,Max Monitor 7830,Hogar,12728.68,344
715,Mega Silla 4351,Alimentos,3958.09,305
716,Max Camiseta 9103,Ferretería,9765.13,278
717,Mega Laptop 2617,Alimentos,10565.15,310
718,Lite Laptop 1880,Deportes,5385.2,191
719,Mega Reloj 7963,Alimentos,5385.16,395
720,Max Laptop 8377,Electrónica,89.74,161
721,Smart Reloj 2162,Juguetes,5980.69,462
722,Ultra Mochila 3960,Juguetes,11139.6,295
723,Mega Zapatos 1461,Hogar,1361.13,28
724,Mega Silla 7167,Deportes,7856.25,386
725,Mega Silla 6817,Electrónica,92.13,36
726,Mega Mochila 4851,Electrónica,7774.46,147
727,Pro Monitor 4384,Alimentos,1995.57,47
728,Mega Reloj 2125,Juguetes,11138.68,246
729,Super TV 4702,Juguetes,13980.03,110
730,Max Silla 3434,Belleza,9699.43,287
731,Mega TV 5183,Belleza,10839.6,368
732,Mega Cámara 156,Ferretería,12940.35,212
733,Super Reloj 7025,Ropa,8177.72,258
734,Smart Monitor 1690,Libros,9021.98,312
735,Smart Cámara 2375,Ropa,4869.66,457
736,Lite Zapatos 2224,Deportes,9523.55,278
737,Max Reloj 2823,Ferretería,428.96,104
738,Smart Silla 9977,Electrónica,518.18,155
739,Lite Cámara 2382,Juguetes,1585.14,150
740,Smart Zapatos 7275,Ferretería,6574.06,55
741,Lite Cámara 6679,Hogar,11539.1,136
742,Lite Camiseta 1912,Ropa,9881.69,248
743,Ultra Monitor 7924,Belleza,10917.63,249
744,Pro Mochila 5211,Electrónica,7297.7,384
745,Ultra TV 6718,Ropa,4259.09,7
746,Max Monitor 9746,Juguetes,8356.07,134
747,Ultra TV 5144,Libros,9380.37,415
748,Lite Reloj 6726,Belleza,10719.21,252
749,Ultra Laptop 2157,Deportes,561.92,225
750,Max Mesa 9338,Electrónica,2767.32,146
751,Max Cámara 8043,Hogar,8155.3,368
752,Mega TV 244,Ropa,12352.89,456
753,Smart Camiseta 9669,Alimentos,6781.83,417
754,Max Mochila 3843,Ropa,1775.75,499
755,Mega Camiseta 3679,Libros,2991.46,368
756,Super Mochila 1538,Deportes,7469.16,218
757,Lite Monitor 7679,Deportes,6471.61,407
758,Super Laptop 7998,Belleza,11291.72,400
759,Super Camiseta 2408,Deportes,9591.68,102
760,Pro Mesa 4002,Deportes,584.33,480
761,Mega Cámara 4209,Alimentos,10269.43,5
762,Lite Reloj 7367,Belleza,346.83,117
763,Pro Mesa 1926,Ferretería,259.52,460
764,Super Reloj 6503,Belleza,2564.17,349
765,Super Mesa 4800,Belleza,9025.85,310
766,Ultra Mochila 1644,Libros,11153.11,205
767,Mega Camiseta 520,Libros,11777.38,495
768,Lite Laptop 3129,Libros,11422.49,463
769,Pro Mesa 4529,Libros,1778.95,434
770,Ultra Monitor 3005,Deportes,6556.29,403
771,Eco Reloj 4000,Ropa,9597.97,378
772,Ultra Monitor 2079,Electrónica,2288.67,16
773,Smart Laptop 932,Alimentos,12875.19,128
774,Eco Monitor 7429,Ropa,10050.99,277
775,Max Mesa 4833,Juguetes,5447.09,62
776,Smart Zapatos 9006,Ropa,11958.02,164
777,Mega Cámara 6166,Belleza,12653.66,209
778,Smart Reloj 6419,Alimentos,2103.65,170
779,Smart Camiseta 1328,Juguetes,12910.57,387
780,Mega Zapatos 2001,Ferretería,5735.59,8
781,Smart TV 9207,Ropa,14907.76,144
782,Max TV 2998,Juguetes,1638.44,136
783,Pro Zapatos 3332,Belleza,11929.78,292
784,Ultra Zapatos 7085,Ferretería,5002.12,222
785,Lite Cámara 9718,Ferretería,6893.19,160
786,Lite TV 6693,Ropa,8601.21,330
787,Ultra Silla 9703,Deportes,13230.4,423
788,Lite Camiseta 7925,Alimentos,13309.23,69
789,Smart Monitor 8975,Ropa,520.4,452
790,Ultra Camiseta 8874,Deportes,1767.27,260
791,Super TV 2575,Juguetes,13150.88,287
792,Mega Reloj 3971,Deportes,14512.68,208
793,Super Reloj 9025,Juguetes,10676.24,285
794,Super TV 521,Hogar,1701.55,188
795,Ultra Silla 8855,Ropa,5941.05,250
796,Super Mesa 8971,Ropa,12500.76,15
797,Lite Cámara 3320,Juguetes,13116.67,400
798,Pro Zapatos 5753,Libros,8331.63,232
799,Eco Mesa 5718,Ferretería,12977.52,108
800,Pro Camiseta 8166,Belleza,4802.54,57
801,Eco Laptop 6906,Ferretería,13041.47,68
802,Max Mesa 4694,Electrónica,11939.04,150
803,Pro TV 5001,Electrónica,2501.38,266
804,Lite Camiseta 8198,Electrónica,13904.58,326
805,Smart Silla 2923,Ropa,14649.51,52
806,Smart Zapatos 6900,Libros,11963.05,418
807,Eco Camiseta 9621,Belleza,10506.5,328
808,Ultra Mochila 2379,Ropa,711.7,107
809,Max TV 299,Deportes,3146.45,28
810,Max Camiseta 2415,Alimentos,10135.73,108
811,Smart Monitor 3670,Hogar,14388.05,90
812,Max Laptop 2284,Electrónica,14229.44,50
813,Mega Cámara 8624,Deportes,795.09,429
814,Lite Laptop 8753,Ferretería,2652.86,32
815,Smart Cámara 6650,Juguetes,4085.98,1
816,Super Mesa 8280,Juguetes,14644.79,86
817,Ultra Zapatos 9935,Electrónica,1575.79,446
818,Ultra Zapatos 4737,Belleza,7117.02,188
819,Pro Silla 9914,Hogar,9497.53,185
820,Smart Mochila 3080,Libros,4952.89,255
821,Eco TV 2590,Juguetes,2979.69,120
822,Lite Cámara 6153,Ropa,8708.94,197
823,Smart Monitor 4646,Alimentos,8435.34,483
824,Ultra Camiseta 4959,Ropa,13186.91,47
825,Mega Camiseta 9617,Ferretería,8731.87,263
826,Lite Monitor 7894,Deportes,11944.65,438
827,Eco Monitor 1129,Belleza,12196.21,345
828,Max Camiseta 5410,Belleza,3118.37,442
829,Smart Monitor 2525,Ropa,3301.26,357
830,Mega Monitor 8370,Belleza,8646.52,86
831,Ultra Mochila 3609,Electrónica,2340.25,427
832,Lite Cámara 565,Hogar,11416.78,482
833,Eco Reloj 9623,Libros,11241.08,216
834,Super Camiseta 616,Alimentos,12302.33,495
835,Smart Cámara 9202,Ropa,253.82,174
836,Pro Silla 862,Hogar,2160.8,447
837,Pro Silla 5277,Hogar,4415.65,287
838,Super Zapatos 3062,Hogar,9826.78,449
839,Smart TV 7204,Ropa,6107.12,21
840,Lite Cámara 4899,Belleza,10382.57,357
841,Ultra Silla 8712,Electrónica,10770.71,120
842,Max Reloj 4496,Libros,8215.43,461
843,Pro Monitor 5217,Libros,11523.1,113
844,Pro Silla 7576,Libros,4909.96,337
845,Super Monitor 8835,Hogar,8422.05,326
846,Super Mesa 5929,Alimentos,638.78,18
847,Smart Camiseta 3690,Alimentos,6293.01,69
848,Max Reloj 2509,Alimentos,285.09,65
849,Pro Mesa 8813,Electrónica,8158.22,409
850,Super Reloj 1943,Juguetes,7214.37,169
851,Smart Camiseta 8716,Electrónica,796.58,194
852,Mega Silla 6522,Electrónica,13613.24,106
853,Mega Zapatos 6204,Hogar,917.71,323
854,Ultra Laptop 7048,Ferretería,12405.37,294
855,Super Camiseta 2710,Ropa,773.84,250
856,Pro Silla 1431,Ferretería,11608.56,35
857,Eco Cámara 7974,Ferretería,4686.02,8
858,Eco Cámara 4340,Ferretería,13837.3,333
859,Super Camiseta 4412,Deportes,12879.8,422
860,Smart Reloj 7685,Hogar,1890.58,430
861,Max Reloj 602,Alimentos,4587.45,17
862,Pro TV 7805,Electrónica,1896.12,283
863,Lite Monitor 1986,Ferretería,2112.65,386
864,Super Reloj 957,Juguetes,2932.55,42
865,Ultra Mochila 6480,Hogar,11245.24,287
866,Lite Monitor 7940,Ropa,3681.82,296
867,Ultra Mochila 2535,Electrónica,13737.38,298
868,Smart Camiseta 1928,Juguetes,7636.56,483
869,Super Zapatos 7566,Belleza,956.79,139
870,Eco Laptop 9484,Juguetes,9950.18,163
871,Smart Camiseta 1193,Electrónica,14956.85,250
872,Eco Mochila 3104,Ferretería,7553.17,425
873,Pro Monitor 9973,Deportes,10266.28,49
874,Smart Silla 3252,Belleza,4067.95,112
875,Ultra Laptop 5374,Electrónica,4389.29,331
876,Ultra Cámara 5086,Juguetes,448.04,156
877,Pro Mesa 2075,Juguetes,1245.0,265
878,Smart Camiseta 9708,Hogar,513.97,348
879,Mega Zapatos 211,Belleza,13229.5,413
880,Mega Reloj 9991,Hogar,13893.77,129
881,Smart Silla 8461,Electrónica,13715.9,466
882,Eco Silla 3539,Ropa,7541.09,177
883,Mega Mochila 2915,Deportes,4795.48,478
884,Smart Silla 8576,Electrónica,2497.7,323
885,Pro Monitor 7069,Juguetes,14958.91,304
886,Max Monitor 2292,Deportes,6265.42,246
887,Lite Mesa 6876,Electrónica,14684.48,131
888,Max Mesa 3516,Juguetes,10890.06,54
889,Eco Mesa 6570,Alimentos,12570.29,181
890,Super Laptop 9213,Deportes,2261.81,486
891,Super Reloj 1592,Juguetes,7709.01,299
892,Max Camiseta 1076,Deportes,3562.01,85
893,Eco Camiseta 2522,Alimentos,9430.2,468
894,Ultra Mesa 7938,Hogar,12060.55,89
895,Eco Monitor 8021,Deportes,5084.17,50
896,Super Cámara 3088,Deportes,13559.87,327
897,Lite Mochila 8502,Ferretería,3243.18,6
898,Ultra Silla 4901,Alimentos,5751.5,449
899,Super Monitor 7187,Electrónica,8159.24,137
900,Ultra Zapatos 3397,Ropa,1807.26,256
901,Ultra Reloj 283,Alimentos,12553.76,43
902,Smart Reloj 6803,Belleza,520.48,363
903,Max Mesa 6028,Hogar,11238.93,408
904,Eco TV 7955,Alimentos,4991.19,393
905,Ultra Monitor 6614,Ferretería,4650.99,445
906,Lite Mesa 5860,Juguetes,10088.01,481
907,Mega Camiseta 3244,Hogar,5538.62,169
908,Smart Reloj 8135,Deportes,9333.68,67
909,Super Zapatos 235,Ferretería,12945.05,445
910,Smart Monitor 4255,Alimentos,7860.0,421
911,Lite Zapatos 520,Deportes,2234.81,311
912,Max Monitor 6370,Hogar,10187.15,243
913,Super Silla 1891,Ferretería,6370.12,231
914,Max Silla 5669,Ropa,12591.22,314
915,Super Camiseta 6196,Hogar,2631.17,447
916,Pro Zapatos 7384,Juguetes,4554.91,183
917,Super Zapatos 5294,Libros,8408.73,263
918,Eco Silla 1894,Hogar,14104.05,235
919,Mega Monitor 8428,Alimentos,2892.0,167
920,Mega Mochila 2754,Electrónica,1984.49,233
921,Smart Cámara 2023,Ropa,5634.97,103
922,Max Camiseta 5471,Juguetes,5339.23,58
923,Super Reloj 8148,Libros,14857.89,4
924,Eco Silla 2597,Electrónica,9476.14,221
925,Lite Zapatos 495,Electrónica,603.38,166
926,Mega Mesa 7572,Juguetes,2180.25,252
927,Mega Mesa 5442,Alimentos,4668.79,321
928,Pro Laptop 3804,Belleza,5916.08,262
929,Ultra Zapatos 4399,Belleza,730.02,489
930,Pro Laptop 7397,Hogar,5747.77,31
931,Lite Silla 9788,Ferretería,7570.77,253
932,Lite Mesa 3112,Electrónica,6530.6,168
933,Max Camiseta 6546,Ropa,4868.93,431
934,Max Silla 3920,Electrónica,9569.61,382
935,Ultra Silla 774,Ferretería,5782.44,157
936,Lite Zapatos 5463,Ferretería,1864.19,412
937,Pro Camiseta 7616,Libros,908.06,152
938,Lite Zapatos 101,Alimentos,9338.49,294
939,Ultra Mesa 2846,Alimentos,386.04,322
940,Mega Zapatos 652,Libros,12077.06,479
941,Mega Laptop 6956,Deportes,13927.8,348
942,Max Silla 7436,Ferretería,4461.56,396
943,Super Camiseta 6342,Hogar,1672.57,83
944,Super Zapatos 5101,Libros,340.86,471
945,Eco Mochila 2776,Belleza,2562.45,200
946,Smart TV 1103,Deportes,8845.3,315
947,Smart Cámara 5014,Ropa,9970.72,152
948,Eco Silla 5915,Ferretería,13055.36,19
949,Smart Monitor 2914,Ferretería,5404.92,172
950,Lite Camiseta 1194,Ropa,10515.69,1
951,Smart Camiseta 4485,Hogar,2444.28,321
952,Ultra Zapatos 9841,Juguetes,6249.4,178
953,Ultra Camiseta 3819,Hogar,1103.2,162
954,Pro Cámara 3711,Deportes,6895.77,142
955,Ultra Mochila 9333,Libros,14593.52,297
956,Max Reloj 3090,Ropa,5140.79,492
957,Smart Monitor 8610,Juguetes,11409.19,110
958,Mega Mesa 4084,Juguetes,2038.16,176
959,Ultra Cámara 118,Electrónica,7930.22,71
960,Pro Zapatos 4837,Belleza,12528.15,418
961,Smart Zapatos 5953,Libros,2138.67,438
962,Max Camiseta 1259,Electrónica,12476.21,74
963,Super Monitor 1316,Hogar,7353.22,368
964,Max Laptop 6209,Juguetes,3552.09,406
965,Lite Cámara 372,Ferretería,3206.74,302
966,Ultra TV 4271,Juguetes,12811.78,129
967,Mega Mesa 8616,Electrónica,13318.14,137
968,Pro Mesa 4628,Juguetes,14147.63,54
969,Eco Laptop 805,Deportes,8549.51,382
970,Pro Cámara 9823,Electrónica,14027.46,202
971,Mega Zapatos 4324,Alimentos,14909.6,496
972,Super Monitor 7904,Hogar,11108.38,125
973,Max Reloj 6291,Libros,2515.22,286
974,Eco Monitor 3930,Electrónica,7444.58,404
975,Max Cámara 8109,Deportes,7799.49,383
976,Ultra TV 3431,Alimentos,8775.51,180
977,Eco Mesa 6765,Alimentos,14927.03,59
978,Ultra Reloj 2786,Libros,10170.92,475
979,Pro Camiseta 1334,Alimentos,11835.2,22
980,Mega Mesa 4408,Deportes,6914.27,258
981,Super Reloj 1683,Deportes,9622.38,395
982,Ultra Cámara 1963,Deportes,13685.92,451
983,Lite Mochila 5459,Deportes,8481.49,153
984,Eco Zapatos 5826,Ropa,2404.38,222
985,Mega Silla 2047,Juguetes,1078.92,87
986,Max Mochila 4436,Hogar,12891.99,411
987,Mega Silla 4572,Hogar,12372.09,139
988,Eco TV 8665,Ferretería,10279.3,434
989,Mega TV 783,Libros,8180.22,325
990,Eco Mesa 4549,Belleza,11483.97,298
991,Mega Monitor 8535,Electrónica,7154.83,62
992,Eco Laptop 3158,Belleza,11811.19,40
993,Smart Reloj 1431,Ferretería,12866.96,207
994,Eco TV 1530,Belleza,4044.21,255
995,Ultra Zapatos 6199,Juguetes,6682.32,222
996,Mega Laptop 9932,Juguetes,9061.62,262
997,Ultra Mochila 2784,Juguetes,158.99,236
998,Mega Laptop 1235,Ferretería,14062.9,283
999,Lite Cámara 3517,Belleza,14902.26,474
1000,Super Reloj 9208,Deportes,953.03,468
1001,Pro Laptop 9763,Hogar,2037.79,57
1002,Smart Cámara 3108,Deportes,12412.1,161
1003,Mega Laptop 6386,Belleza,2651.29,373
1004,Super Silla 9042,Electrónica,8840.39,211
1005,Pro Silla 4543,Ropa,11098.48,203
1006,Eco Mesa 4242,Deportes,9168.15,3
1007,Eco Silla 1598,Alimentos,12693.54,438
1008,Super Monitor 5354,Ropa,4271.81,186
1009,Max TV 3875,Libros,7718.95,337
1010,Mega Zapatos 9335,Alimentos,462.61,96
1011,Lite Mochila 4573,Ferretería,282.25,422
1012,Super Mesa 8987,Belleza,9736.28,193
1013,Eco Mochila 2285,Alimentos,8788.75,364
1014,Eco Cámara 2705,Belleza,7894.77,239
1015,Mega Mochila 942,Libros,6357.69,348
1016,Super Mochila 9881,Libros,14557.09,358
1017,Lite Mochila 9390,Belleza,13303.28,436
1018,Eco Mochila 8034,Belleza,9843.71,23
1019,Pro Zapatos 1145,Ferretería,14932.1,48
1020,Pro Zapatos 6733,Juguetes,2005.83,198
1021,Smart Silla 5600,Ferretería,12560.94,181
1022,Super Zapatos 8911,Electrónica,3990.55,307
1023,Super Camiseta 495,Juguetes,2485.54,278
1024,Smart Monitor 3223,Ropa,8161.73,408
1025,Smart Monitor 5437,Libros,5791.8,381
1026,Ultra Reloj 8416,Hogar,5589.32,297
1027,Ultra Silla 7560,Libros,6821.75,56
1028,Super Camiseta 7036,Juguetes,235.12,87
1029,Eco Silla 882,Hogar,11224.28,466
1030,Super Zapatos 7651,Ferretería,12150.11,273
1031,Smart Camiseta 1501,Belleza,11862.67,202
1032,Max Mesa 292,Hogar,11139.09,101
1033,Lite Monitor 6867,Ferretería,11726.58,286
1034,Max Silla 2925,Juguetes,11351.99,373
1035,Smart Laptop 9775,Ferretería,7806.84,463
1036,Mega Cámara 274,Electrónica,12110.19,201
1037,Max Reloj 7625,Alimentos,9438.03,28
1038,Super Camiseta 1719,Belleza,3438.01,52
1039,Mega Silla 716,Hogar,7932.78,360
1040,Mega TV 5023,Libros,273.58,471
1041,Max Mochila 476,Alimentos,2539.23,12
1042,Eco Laptop 3522,Ropa,12254.78,200
1043,Super Mesa 8935,Hogar,14382.02,410
1044,Lite Mochila 3673,Alimentos,10832.83,255
1045,Lite Monitor 1403,Juguetes,12023.26,171
1046,Pro Silla 6497,Alimentos,7394.49,287
1047,Super Zapatos 180,Alimentos,5845.46,329
1048,Lite TV 4709,Juguetes,14488.63,419
1049,Mega Mochila 1980,Belleza,5822.4,348
1050,Mega Mochila 4009,Hogar,5011.6,209
1051,Lite Camiseta 2029,Electrónica,12743.72,222
1052,Mega Cámara 7234,Ropa,10928.33,335
1053,Lite Reloj 1614,Ferretería,11774.74,413
1054,Pro Monitor 7792,Ropa,6740.95,205
1055,Ultra Mochila 2640,Deportes,7091.41,125
1056,Ultra Zapatos 8338,Belleza,5190.1,451
1057,Pro Mesa 3915,Libros,359.37,215
1058,Super Reloj 9559,Juguetes,1793.58,271
1059,Smart Mochila 1612,Alimentos,1559.85,134
1060,Mega Reloj 1061,Ropa,10240.59,309
1061,Mega Zapatos 1635,Hogar,6094.56,169
1062,Ultra Monitor 5519,Juguetes,2281.05,295
1063,Smart Mesa 3777,Belleza,14412.83,237
1064,Super Laptop 8497,Ferretería,7589.8,224
1065,Ultra Reloj 716,Ferretería,10633.3,409
1066,Pro Reloj 6782,Deportes,13660.02,483
1067,Pro Mochila 5632,Belleza,3013.12,401
1068,Smart Monitor 7123,Alimentos,3760.15,226
1069,Ultra Mesa 4223,Belleza,4761.93,395
1070,Mega Reloj 5298,Ferretería,1404.14,351
1071,Mega Camiseta 9738,Electrónica,12250.99,277
1072,Lite Monitor 1056,Juguetes,4494.46,230
1073,Ultra Monitor 1005,Ropa,12118.82,107
1074,Mega Laptop 2508,Ferretería,12404.27,137
1075,Smart Mochila 4335,Alimentos,6394.83,137
1076,Smart Cámara 6233,Deportes,11075.45,224
1077,Pro Silla 7582,Juguetes,10373.6,392
1078,Mega Mesa 9855,Electrónica,4054.65,467
1079,Ultra Monitor 5279,Alimentos,11381.97,157
1080,Max Camiseta 1189,Alimentos,14961.52,364
1081,Super Mochila 6392,Juguetes,2170.38,190
